completion_year,monthly_rent_rm,property_type,parking,bathroom,size_sqft,furnished,area,rooms_num,nearby_railways
2018.0,1900,Service Residence,0.0,2.0,855,Fully Furnished,Klang,3.0,
1999.0,1600,Condominium,1.0,2.0,1500,Fully Furnished,Bandar Sunway,3.0,no
2014.0,1500,Service Residence,1.0,1.0,875,Partially Furnished,Cheras,1.0,yes
2013.0,1800,Condominium,2.0,2.0,1550,Fully Furnished,Petaling Jaya,3.0,yes
2018.0,2300,Condominium,0.0,2.0,979,Fully Furnished,Kota Kemuning,2.0,no
2016.0,1400,Service Residence,2.0,2.0,850,Partially Furnished,Shah Alam,2.0,yes
2022.0,900,Condominium,1.0,1.0,587,Not Furnished,Kajang,2.0,
2015.0,750,Condominium,1.0,2.0,1008,Not Furnished,Kajang,3.0,
2015.0,1400,Condominium,0.0,2.0,850,Fully Furnished,Damansara Perdana,1.0,yes
2015.0,1500,Duplex,0.0,2.0,952,Fully Furnished,Petaling Jaya,1.0,yes
2022.0,1500,Service Residence,2.0,2.0,859,Partially Furnished,Cheras,3.0,no
2015.0,1200,Service Residence,0.0,1.0,486,Partially Furnished,Setia Alam,1.0,
2015.0,1400,Service Residence,0.0,1.0,486,Fully Furnished,Setia Alam,1.0,
2019.0,2200,Service Residence,3.0,2.0,1259,Partially Furnished,Puchong,3.0,no
2010.0,1550,Apartment,0.0,2.0,1119,Partially Furnished,Ampang,3.0,yes
2013.0,1600,Condominium,1.0,2.0,725,Fully Furnished,Damansara Perdana,3.0,yes
2017.0,2200,Service Residence,2.0,2.0,1053,Partially Furnished,Bukit Jelutong,2.0,no
2015.0,1800,Service Residence,2.0,2.0,912,Fully Furnished,Shah Alam,3.0,no
2013.0,1350,Service Residence,2.0,2.0,926,Partially Furnished,Shah Alam,3.0,no
2016.0,700,Flat,0.0,1.0,700,Not Furnished,Cheras,2.0,
2016.0,550,Flat,0.0,1.0,580,Not Furnished,Cheras,2.0,
2021.0,1000,Apartment,0.0,2.0,852,Not Furnished,Petaling Jaya,3.0,
2018.0,1800,Condominium,2.0,2.0,1048,Partially Furnished,Jenjarom,3.0,yes
2015.0,850,Apartment,1.0,2.0,800,Partially Furnished,Damansara Perdana,3.0,no
2020.0,800,Condominium,2.0,2.0,915,Partially Furnished,Kajang,3.0,
2018.0,1700,Condominium,0.0,2.0,1100,Fully Furnished,Kajang,3.0,no
2006.0,1350,Condominium,1.0,2.0,1020,Partially Furnished,Puchong,3.0,yes
2018.0,1100,Apartment,0.0,1.0,277,Fully Furnished,Shah Alam,1.0,no
2020.0,2000,Service Residence,0.0,1.0,687,Fully Furnished,Bangi,2.0,
2014.0,849,Apartment,0.0,2.0,900,Partially Furnished,Semenyih,3.0,no
2019.0,800,Apartment,2.0,2.0,850,Partially Furnished,Semenyih,3.0,yes
2022.0,2500,Service Residence,2.0,2.0,860,Partially Furnished,Kota Kemuning,3.0,no
2008.0,1900,Condominium,2.0,2.0,1346,Fully Furnished,Subang Jaya,3.0,yes
2003.0,1200,Apartment,2.0,2.0,850,Fully Furnished,Ampang,3.0,no
2015.0,1200,Service Residence,0.0,1.0,500,Fully Furnished,Cyberjaya,1.0,yes
2013.0,1100,Condominium,1.0,2.0,850,Not Furnished,Ampang,3.0,no
2001.0,1000,Condominium,1.0,2.0,1080,Partially Furnished,Kajang,3.0,no
2016.0,2000,Condominium,2.0,2.0,1100,Fully Furnished,Seri Kembangan,3.0,yes
2017.0,1600,Service Residence,0.0,1.0,700,Fully Furnished,Shah Alam,2.0,yes
2010.0,780,Apartment,0.0,2.0,690,Partially Furnished,Cheras,3.0,
2019.0,2000,Service Residence,2.0,2.0,1163,Fully Furnished,Kajang,3.0,no
1999.0,1300,Condominium,1.0,2.0,1100,Fully Furnished,Puchong,3.0,yes
2018.0,1100,Service Residence,1.0,3.0,842,Partially Furnished,Puncak Alam,3.0,no
2013.0,1400,Condominium,1.0,2.0,915,Partially Furnished,Puchong,3.0,yes
2015.0,1099,Apartment,0.0,1.0,430,Fully Furnished,Subang Jaya,1.0,yes
2010.0,900,Apartment,1.0,2.0,750,Not Furnished,Shah Alam,3.0,
2003.0,1200,Apartment,0.0,2.0,850,Partially Furnished,Ampang,3.0,
2014.0,1499,Service Residence,2.0,2.0,1012,Fully Furnished,Batu Caves,3.0,yes
2000.0,950,Apartment,1.0,2.0,850,Partially Furnished,Puchong,3.0,
2020.0,1600,Condominium,2.0,2.0,875,Partially Furnished,Shah Alam,3.0,
2020.0,1200,Condominium,2.0,2.0,818,Partially Furnished,Sepang,3.0,yes
2020.0,1500,Condominium,2.0,2.0,818,Fully Furnished,Sepang,3.0,yes
2017.0,800,Service Residence,2.0,2.0,860,Not Furnished,Semenyih,3.0,yes
2006.0,1300,Condominium,1.0,1.0,650,Fully Furnished,Damansara Perdana,1.0,no
2017.0,800,Condominium,0.0,1.0,450,Not Furnished,Cyberjaya,1.0,yes
2006.0,1550,Condominium,1.0,2.0,1366,Fully Furnished,Kajang,3.0,no
2004.0,1100,Apartment,1.0,2.0,860,Partially Furnished,Puchong,3.0,yes
2014.0,1499,Service Residence,0.0,1.0,550,Fully Furnished,Cheras,1.0,yes
2004.0,1200,Apartment,1.0,2.0,1200,Fully Furnished,Seri Kembangan,3.0,no
2016.0,1100,Service Residence,1.0,1.0,484,Fully Furnished,Balakong,1.0,no
2018.0,1700,Service Residence,2.0,2.0,1114,Fully Furnished,Balakong,3.0,no
2006.0,1400,Condominium,1.0,2.0,1000,Partially Furnished,Shah Alam,3.0,no
2018.0,1550,Apartment,1.0,1.0,500,Fully Furnished,Cyberjaya,1.0,no
2018.0,1800,Service Residence,2.0,2.0,950,Partially Furnished,Port Klang,3.0,
2022.0,1500,Service Residence,0.0,2.0,807,Partially Furnished,Sepang,3.0,no
2019.0,1850,Service Residence,2.0,2.0,811,Fully Furnished,Damansara Damai,3.0,
2020.0,2200,Condominium,0.0,2.0,850,Partially Furnished,Damansara Perdana,3.0,yes
2018.0,1300,Service Residence,0.0,2.0,780,Partially Furnished,Port Klang,2.0,no
2016.0,2300,Condominium,2.0,2.0,1861,Fully Furnished,Seri Kembangan,3.0,no
2017.0,2000,Service Residence,2.0,2.0,1150,Fully Furnished,Puchong,3.0,yes
2018.0,1700,Service Residence,2.0,2.0,750,Fully Furnished,Port Klang,2.0,no
2017.0,1000,Service Residence,2.0,2.0,893,Not Furnished,Semenyih,3.0,yes
2007.0,1300,Apartment,1.0,2.0,1026,Partially Furnished,Puchong,3.0,yes
2013.0,1700,Condominium,3.0,2.0,1000,Fully Furnished,Cyberjaya,3.0,no
2018.0,1700,Service Residence,0.0,2.0,890,Partially Furnished,Port Klang,3.0,
2014.0,1300,Service Residence,2.0,2.0,1035,Fully Furnished,Batu Caves,3.0,yes
2019.0,850,Apartment,2.0,2.0,850,Partially Furnished,Semenyih,3.0,no
2005.0,1700,Condominium,1.0,2.0,891,Fully Furnished,Damansara Perdana,3.0,no
2019.0,750,Apartment,2.0,2.0,800,Partially Furnished,Semenyih,3.0,no
2009.0,2800,Condominium,0.0,2.0,1343,Fully Furnished,Seri Kembangan,3.0,
2020.0,3000,Service Residence,2.0,2.0,985,Fully Furnished,Setia Alam,2.0,no
2014.0,1450,Condominium,1.0,2.0,1006,Partially Furnished,Puchong,3.0,
2014.0,2500,Apartment,2.0,2.0,1690,Fully Furnished,Cyberjaya,5.0,no
2020.0,1400,Condominium,0.0,1.0,300,Fully Furnished,Kota Damansara,1.0,no
2014.0,2000,Service Residence,2.0,2.0,875,Partially Furnished,Cheras,3.0,no
2016.0,2500,Service Residence,0.0,2.0,807,Fully Furnished,Ara Damansara,2.0,yes
2008.0,1700,Others,0.0,2.0,991,Partially Furnished,Petaling Jaya,2.0,
2012.0,2500,Condominium,2.0,2.0,1302,Fully Furnished,Cyberjaya,3.0,no
2021.0,500,Condominium,2.0,2.0,1015,Fully Furnished,Cyberjaya,3.0,no
2018.0,2300,Condominium,0.0,2.0,979,Partially Furnished,Kota Kemuning,2.0,
2016.0,2200,Condominium,1.0,1.0,700,Fully Furnished,Petaling Jaya,1.0,
2007.0,1300,Apartment,0.0,2.0,1068,Fully Furnished,Puchong,3.0,
2017.0,1200,Service Residence,1.0,1.0,570,Not Furnished,Shah Alam,1.0,yes
2022.0,1100,Condominium,0.0,1.0,580,Fully Furnished,Kajang,2.0,
2014.0,900,Condominium,0.0,1.0,472,Fully Furnished,Cyberjaya,2.0,yes
2008.0,1700,Condominium,2.0,3.0,1356,Partially Furnished,Subang Jaya,4.0,
2018.0,1900,Service Residence,0.0,2.0,855,Fully Furnished,Klang,2.0,
2014.0,2500,Condominium,2.0,3.0,1200,Partially Furnished,Subang Jaya,4.0,yes
2023.0,1650,Others,3.0,3.0,1700,Partially Furnished,Shah Alam,4.0,no
2014.0,1500,Condominium,2.0,2.0,1162,Partially Furnished,Puchong,3.0,yes
2014.0,1800,Condominium,1.0,2.0,759,Partially Furnished,Shah Alam,2.0,
2020.0,1600,Condominium,2.0,2.0,875,Partially Furnished,Shah Alam,3.0,
2007.0,1400,Service Residence,1.0,2.0,950,Partially Furnished,Bandar Sunway,3.0,no
2013.0,799,Service Residence,0.0,1.0,300,Fully Furnished,Damansara Perdana,1.0,
2007.0,1100,Apartment,1.0,2.0,650,Not Furnished,USJ,3.0,
2007.0,1700,Service Residence,1.0,2.0,950,Fully Furnished,Bandar Sunway,3.0,no
2014.0,1498,Service Residence,2.0,2.0,1012,Fully Furnished,Batu Caves,3.0,yes
2022.0,1500,Condominium,1.0,1.0,600,Partially Furnished,Kajang,2.0,yes
2016.0,1900,Service Residence,2.0,2.0,1044,Fully Furnished,Balakong,3.0,
2008.0,2000,Condominium,1.0,2.0,1015,Fully Furnished,Selayang,3.0,no
2001.0,1200,Condominium,1.0,2.0,850,Fully Furnished,Cheras,3.0,no
2016.0,1399,Service Residence,1.0,1.0,650,Fully Furnished,Cheras,1.0,yes
2005.0,1700,Condominium,2.0,2.0,997,Fully Furnished,Damansara Perdana,3.0,yes
2015.0,1200,Condominium,2.0,1.0,500,Fully Furnished,Damansara Perdana,1.0,yes
1997.0,1350,Apartment,0.0,2.0,1100,Partially Furnished,Subang Jaya,3.0,
2016.0,1400,Service Residence,2.0,2.0,850,Partially Furnished,Cheras,2.0,yes
1996.0,900,Apartment,1.0,2.0,811,Partially Furnished,Bandar Sri Damansara,3.0,
1996.0,1100,Condominium,1.0,2.0,811,Partially Furnished,Bandar Sri Damansara,3.0,
2014.0,1600,Condominium,2.0,2.0,1080,Fully Furnished,Cyberjaya,2.0,yes
2007.0,1950,Service Residence,1.0,2.0,1100,Partially Furnished,Bandar Sunway,3.0,no
2012.0,1250,Condominium,1.0,2.0,1070,Partially Furnished,Puchong,3.0,yes
2013.0,1200,Condominium,2.0,2.0,1085,Partially Furnished,Puchong,3.0,yes
2013.0,1700,Condominium,1.0,2.0,1012,Fully Furnished,Petaling Jaya,3.0,yes
2010.0,1200,Condominium,3.0,2.0,1206,Partially Furnished,Selayang,3.0,
2015.0,899,Studio,0.0,1.0,300,Fully Furnished,Damansara Jaya,1.0,
2014.0,1800,Service Residence,0.0,2.0,759,Fully Furnished,Shah Alam,2.0,
2016.0,1350,Service Residence,2.0,2.0,1088,Partially Furnished,Balakong,3.0,
2004.0,1150,Apartment,1.0,2.0,860,Partially Furnished,Puchong,3.0,yes
2019.0,3500,Service Residence,2.0,2.0,1313,Fully Furnished,Cheras,3.0,yes
2010.0,1100,Condominium,1.0,3.0,1285,Partially Furnished,Cheras,4.0,
2016.0,1800,Condominium,1.0,2.0,1000,Partially Furnished,Shah Alam,2.0,
2020.0,2999,Condominium,0.0,3.0,1010,Partially Furnished,Petaling Jaya,3.0,
2021.0,999,Studio,0.0,1.0,300,Fully Furnished,Shah Alam,1.0,no
2022.0,1050,Service Residence,1.0,1.0,350,Fully Furnished,Kota Kemuning,1.0,no
2022.0,1600,Service Residence,0.0,2.0,774,Partially Furnished,Cheras,3.0,
2010.0,1600,Condominium,2.0,2.0,1098,Partially Furnished,Ulu Klang,2.0,yes
2018.0,1300,Condominium,0.0,2.0,750,Partially Furnished,Port Klang,2.0,
2015.0,1200,Apartment,1.0,2.0,863,Partially Furnished,Puchong,3.0,yes
2020.0,1500,Condominium,2.0,2.0,818,Fully Furnished,Sepang,3.0,no
2020.0,1200,Condominium,2.0,1.0,818,Not Furnished,Sepang,3.0,
2017.0,850,Apartment,0.0,2.0,850,Not Furnished,Klang,3.0,
2018.0,2000,Condominium,3.0,2.0,1000,Fully Furnished,Shah Alam,3.0,yes
2017.0,1300,Studio,0.0,1.0,526,Fully Furnished,Shah Alam,1.0,yes
2022.0,2600,Service Residence,2.0,2.0,1173,Partially Furnished,Petaling Jaya,3.0,
2015.0,950,Service Residence,0.0,1.0,450,Fully Furnished,Cyberjaya,1.0,yes
2013.0,1200,Condominium,2.0,2.0,700,Not Furnished,Shah Alam,2.0,
2015.0,950,Service Residence,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,yes
2017.0,2800,Service Residence,1.0,2.0,1020,Fully Furnished,Ara Damansara,3.0,yes
2018.0,1400,Service Residence,2.0,2.0,996,Partially Furnished,Seri Kembangan,3.0,yes
2018.0,3300,Service Residence,0.0,3.0,1312,Partially Furnished,Klang,4.0,
2008.0,1400,Condominium,2.0,2.0,1245,Partially Furnished,Seri Kembangan,3.0,yes
2020.0,3000,Condominium,2.0,2.0,1025,Fully Furnished,Damansara Perdana,3.0,no
2024.0,700,Condominium,1.0,1.0,450,Not Furnished,Salak Tinggi,1.0,
2003.0,1300,Condominium,1.0,1.0,640,Fully Furnished,Petaling Jaya,1.0,no
2014.0,1500,Service Residence,1.0,1.0,615,Fully Furnished,USJ,2.0,yes
2020.0,1200,Condominium,2.0,2.0,850,Partially Furnished,Kuala Langat,3.0,yes
2016.0,900,Service Residence,2.0,1.0,500,Fully Furnished,Seri Kembangan,1.0,yes
2010.0,1100,Condominium,1.0,3.0,1285,Not Furnished,Cheras,4.0,
2012.0,1400,Apartment,1.0,2.0,900,Fully Furnished,Cheras,3.0,
2014.0,2998,Condominium,2.0,2.0,1496,Fully Furnished,Cyberjaya,3.0,yes
2017.0,1000,Studio,0.0,1.0,500,Fully Furnished,Shah Alam,1.0,yes
2015.0,4500,Service Residence,2.0,4.0,1883,Partially Furnished,Ara Damansara,4.0,no
2019.0,860,Apartment,2.0,2.0,850,Not Furnished,Semenyih,3.0,
2018.0,1400,Condominium,1.0,1.0,516,Fully Furnished,Kota Kemuning,1.0,
2010.0,1600,Condominium,1.0,2.0,1098,Not Furnished,Ulu Klang,3.0,no
2016.0,1800,Condominium,2.0,2.0,1000,Partially Furnished,Puchong,3.0,no
2008.0,1500,Apartment,1.0,2.0,789,Fully Furnished,Subang Jaya,2.0,yes
2019.0,800,Apartment,1.0,2.0,850,Partially Furnished,Semenyih,3.0,no
2014.0,1400,Service Residence,0.0,2.0,1000,Fully Furnished,Batu Caves,3.0,
2018.0,3450,Condominium,0.0,2.0,1001,Fully Furnished,Petaling Jaya,2.0,
2018.0,1700,Service Residence,0.0,2.0,883,Partially Furnished,Klang,3.0,
2014.0,1200,Service Residence,2.0,2.0,1052,Partially Furnished,Batu Caves,3.0,no
2013.0,1200,Condominium,2.0,2.0,1076,Partially Furnished,Puchong,3.0,yes
2021.0,1550,Service Residence,0.0,2.0,1000,Partially Furnished,Puchong,3.0,
2010.0,1200,Apartment,2.0,2.0,900,Not Furnished,Shah Alam,3.0,
2016.0,1150,Service Residence,1.0,1.0,484,Fully Furnished,Balakong,1.0,
2016.0,750,Service Residence,2.0,1.0,450,Partially Furnished,Seri Kembangan,1.0,yes
2018.0,1150,Service Residence,2.0,2.0,951,Not Furnished,Balakong,3.0,
2018.0,600,Service Residence,0.0,1.0,450,Fully Furnished,Balakong,1.0,yes
2019.0,1200,Apartment,2.0,2.0,1000,Partially Furnished,Semenyih,3.0,no
2007.0,1100,Apartment,1.0,2.0,810,Partially Furnished,Puchong,3.0,yes
2008.0,1700,Condominium,2.0,3.0,1356,Partially Furnished,Subang Jaya,4.0,
1999.0,1450,Condominium,0.0,2.0,1600,Partially Furnished,Bandar Sunway,4.0,
2014.0,1500,Service Residence,1.0,1.0,550,Fully Furnished,Cheras,1.0,yes
2015.0,1400,Condominium,1.0,1.0,345,Fully Furnished,Puchong,1.0,
2022.0,1600,Service Residence,1.0,2.0,650,Fully Furnished,Dengkil,2.0,yes
2015.0,1450,Apartment,1.0,2.0,1262,Fully Furnished,Puchong,3.0,
2016.0,1400,Service Residence,2.0,2.0,1400,Partially Furnished,Balakong,3.0,yes
2021.0,1598,Service Residence,1.0,1.0,550,Fully Furnished,Cyberjaya,1.0,no
2014.0,2600,Service Residence,2.0,2.0,1138,Fully Furnished,Puchong,3.0,yes
2016.0,1100,Service Residence,1.0,1.0,484,Fully Furnished,Balakong,1.0,yes
2014.0,1800,Condominium,1.0,2.0,759,Fully Furnished,Shah Alam,2.0,
2020.0,1100,Condominium,2.0,2.0,895,Partially Furnished,Semenyih,3.0,no
2020.0,1700,Condominium,0.0,2.0,870,Fully Furnished,Kuala Langat,3.0,
2010.0,1500,Apartment,2.0,2.0,1115,Partially Furnished,Ampang,3.0,yes
2020.0,1100,Service Residence,0.0,1.0,650,Partially Furnished,Bangi,2.0,no
2017.0,1250,Condominium,1.0,1.0,600,Partially Furnished,Subang Jaya,1.0,
2014.0,1800,Condominium,1.0,2.0,759,Partially Furnished,Shah Alam,2.0,
2015.0,2200,Condominium,0.0,4.0,2200,Partially Furnished,Cheras,3.0,
2017.0,1250,Condominium,1.0,1.0,600,Partially Furnished,Subang Jaya,1.0,
2014.0,1200,Condominium,1.0,2.0,850,Fully Furnished,Cyberjaya,1.0,no
2021.0,1600,Service Residence,2.0,2.0,888,Partially Furnished,Puchong,3.0,yes
2018.0,2300,Condominium,0.0,2.0,979,Fully Furnished,Kota Kemuning,2.0,
2017.0,1698,Condominium,1.0,2.0,1070,Fully Furnished,Sepang,3.0,yes
2018.0,2300,Condominium,0.0,2.0,979,Fully Furnished,Kota Kemuning,2.0,
2005.0,1000,Condominium,1.0,2.0,901,Partially Furnished,Seri Kembangan,3.0,
2021.0,1100,Condominium,1.0,1.0,501,Fully Furnished,Kajang,1.0,
2015.0,1200,Others,1.0,2.0,965,Not Furnished,Selayang,3.0,
2010.0,1000,Condominium,1.0,2.0,913,Partially Furnished,Selayang,3.0,no
2022.0,2800,Condominium,2.0,2.0,900,Partially Furnished,Petaling Jaya,2.0,no
2018.0,2300,Condominium,2.0,2.0,979,Fully Furnished,Kota Kemuning,2.0,yes
2004.0,2400,Condominium,0.0,3.0,1800,Partially Furnished,Shah Alam,4.0,no
2016.0,1500,Service Residence,2.0,2.0,800,Fully Furnished,Shah Alam,2.0,yes
2014.0,1350,Apartment,0.0,2.0,813,Partially Furnished,Setia Alam,3.0,no
2015.0,1500,Apartment,0.0,2.0,930,Partially Furnished,Setia Alam,3.0,no
2021.0,1000,Apartment,1.0,2.0,800,Partially Furnished,Petaling Jaya,3.0,yes
2018.0,3300,Service Residence,0.0,3.0,1312,Fully Furnished,Klang,4.0,
2018.0,3300,Service Residence,0.0,3.0,1312,Fully Furnished,Klang,4.0,
2016.0,1300,Service Residence,2.0,2.0,1065,Partially Furnished,Seri Kembangan,3.0,yes
2014.0,2000,Service Residence,1.0,1.0,680,Fully Furnished,Ara Damansara,1.0,
2022.0,2300,Condominium,1.0,2.0,797,Partially Furnished,Petaling Jaya,2.0,
2017.0,1000,Condominium,2.0,2.0,1266,Partially Furnished,Cheras,3.0,yes
2014.0,1100,Apartment,1.0,2.0,950,Not Furnished,Ampang,3.0,
2018.0,1800,Apartment,2.0,2.0,900,Fully Furnished,Cyberjaya,2.0,no
2020.0,1500,Condominium,2.0,2.0,818,Fully Furnished,Sepang,3.0,yes
2020.0,1400,Condominium,2.0,2.0,818,Fully Furnished,Sepang,3.0,yes
2020.0,1100,Condominium,2.0,2.0,818,Partially Furnished,Sepang,3.0,yes
2020.0,1200,Condominium,2.0,2.0,818,Partially Furnished,Sepang,3.0,yes
2020.0,1500,Condominium,2.0,2.0,818,Fully Furnished,Sepang,3.0,yes
2020.0,2400,Condominium,2.0,2.0,849,Fully Furnished,Damansara Perdana,3.0,no
2018.0,1600,Apartment,1.0,1.0,600,Fully Furnished,Cyberjaya,1.0,no
2018.0,1800,Condominium,2.0,2.0,900,Fully Furnished,Cyberjaya,2.0,no
2020.0,1700,Service Residence,2.0,2.0,815,Fully Furnished,Cyberjaya,3.0,no
2021.0,1400,Condominium,2.0,2.0,1010,Not Furnished,Cyberjaya,3.0,no
2016.0,1500,Duplex,1.0,1.0,690,Fully Furnished,Cyberjaya,1.0,
2015.0,1400,Duplex,0.0,2.0,850,Fully Furnished,Petaling Jaya,1.0,yes
2010.0,1000,Condominium,0.0,2.0,1000,Not Furnished,Selayang,3.0,
2018.0,1300,Service Residence,1.0,2.0,842,Fully Furnished,Puncak Alam,3.0,no
2017.0,1500,Apartment,0.0,1.0,500,Fully Furnished,Shah Alam,1.0,yes
2017.0,1300,Studio,0.0,1.0,468,Fully Furnished,Shah Alam,1.0,yes
2018.0,2000,Service Residence,1.0,2.0,790,Fully Furnished,Alam Impian,2.0,no
2014.0,1100,Apartment,2.0,2.0,813,Partially Furnished,Setia Alam,3.0,
2017.0,1100,Apartment,0.0,2.0,985,Not Furnished,Petaling Jaya,3.0,
2021.0,1850,Condominium,2.0,2.0,1010,Partially Furnished,Cyberjaya,3.0,
2010.0,900,Service Residence,1.0,2.0,712,Not Furnished,Bandar Kinrara,3.0,
2018.0,1650,Apartment,2.0,2.0,900,Fully Furnished,Cyberjaya,2.0,no
2018.0,2300,Condominium,0.0,2.0,979,Fully Furnished,Kota Kemuning,2.0,
2018.0,2300,Condominium,0.0,2.0,979,Fully Furnished,Kota Kemuning,2.0,
2018.0,1700,Service Residence,0.0,2.0,883,Fully Furnished,Klang,3.0,
2016.0,1400,Service Residence,0.0,1.0,454,Fully Furnished,Bangi,1.0,no
2020.0,1700,Condominium,0.0,2.0,870,Partially Furnished,Kuala Langat,3.0,
2020.0,1700,Condominium,0.0,2.0,870,Partially Furnished,Kuala Langat,3.0,
2016.0,1100,Condominium,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,yes
2004.0,920,Apartment,1.0,2.0,850,Not Furnished,Seri Kembangan,3.0,yes
2014.0,1200,Service Residence,2.0,2.0,1052,Partially Furnished,Batu Caves,3.0,
2015.0,1000,Studio,1.0,1.0,460,Fully Furnished,Petaling Jaya,1.0,yes
2015.0,950,Studio,0.0,1.0,460,Partially Furnished,Petaling Jaya,1.0,yes
2013.0,1300,Service Residence,1.0,2.0,750,Partially Furnished,Damansara Perdana,1.0,yes
2015.0,1300,Condominium,0.0,2.0,952,Partially Furnished,Damansara Perdana,1.0,yes
2016.0,1300,Studio,1.0,1.0,600,Fully Furnished,Cyberjaya,1.0,no
2016.0,1800,Condominium,1.0,1.0,980,Fully Furnished,Cyberjaya,2.0,no
2013.0,1500,Service Residence,2.0,2.0,807,Fully Furnished,Shah Alam,2.0,no
2016.0,1199,Apartment,0.0,1.0,418,Partially Furnished,Petaling Jaya,1.0,no
2013.0,1400,Condominium,1.0,1.0,527,Fully Furnished,Shah Alam,2.0,no
2015.0,1300,Service Residence,2.0,2.0,864,Partially Furnished,Shah Alam,3.0,no
2021.0,850,Apartment,0.0,2.0,700,Not Furnished,Cheras,3.0,
2017.0,1700,Condominium,1.0,2.0,893,Partially Furnished,Subang Jaya,2.0,no
2018.0,2000,Service Residence,0.0,2.0,890,Fully Furnished,Port Klang,3.0,
2015.0,1400,Studio,1.0,1.0,486,Fully Furnished,Setia Alam,1.0,no
2018.0,2400,Condominium,0.0,1.0,721,Not Furnished,Kota Kemuning,2.0,
2018.0,2400,Condominium,0.0,1.0,721,Not Furnished,Kota Kemuning,2.0,
2016.0,1200,Condominium,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2016.0,1200,Condominium,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2018.0,3500,Condominium,0.0,2.0,1001,Fully Furnished,Petaling Jaya,2.0,no
2018.0,1200,Service Residence,0.0,2.0,947,Partially Furnished,Jenjarom,2.0,no
2022.0,1300,Service Residence,2.0,1.0,646,Partially Furnished,Sepang,2.0,
2021.0,1300,Service Residence,0.0,2.0,850,Partially Furnished,Seri Kembangan,2.0,no
2022.0,2000,Service Residence,2.0,2.0,818,Partially Furnished,Petaling Jaya,2.0,yes
2023.0,1400,Service Residence,2.0,2.0,901,Partially Furnished,Dengkil,3.0,
2007.0,850,Apartment,0.0,2.0,650,Not Furnished,Putra Heights,3.0,yes
2013.0,3000,Condominium,3.0,4.0,2800,Fully Furnished,Petaling Jaya,3.0,
2006.0,1250,Condominium,1.0,2.0,1366,Fully Furnished,Kajang,4.0,no
2021.0,905,Condominium,2.0,2.0,1015,Partially Furnished,Cyberjaya,3.0,yes
2024.0,1600,Townhouse Condo,0.0,2.0,1000,Partially Furnished,Dengkil,3.0,no
2014.0,1750,Service Residence,1.0,1.0,650,Fully Furnished,Ara Damansara,1.0,yes
2006.0,1100,Others,0.0,2.0,1600,Partially Furnished,Klang,3.0,no
2005.0,1600,Condominium,1.0,2.0,1023,Fully Furnished,Kota Damansara,3.0,yes
2014.0,1200,Condominium,0.0,1.0,540,Fully Furnished,Cyberjaya,1.0,
2003.0,1750,Condominium,1.0,2.0,932,Fully Furnished,Kota Damansara,3.0,yes
2015.0,1100,Condominium,1.0,1.0,609,Fully Furnished,Cyberjaya,1.0,no
2020.0,2500,Service Residence,1.0,2.0,780,Fully Furnished,Ampang,2.0,yes
2023.0,1000,Service Residence,1.0,2.0,901,Not Furnished,Dengkil,3.0,no
2013.0,1600,Condominium,1.0,2.0,915,Fully Furnished,Batu Caves,3.0,
2002.0,1100,Condominium,1.0,2.0,1060,Not Furnished,Cyberjaya,3.0,no
2014.0,2100,Condominium,2.0,2.0,1394,Fully Furnished,Ampang,3.0,yes
2017.0,800,Service Residence,1.0,1.0,477,Partially Furnished,Semenyih,1.0,no
2016.0,1399,Condominium,2.0,2.0,787,Partially Furnished,Puchong,2.0,yes
2020.0,850,Service Residence,1.0,1.0,200,Fully Furnished,Ampang,1.0,yes
2004.0,600,Flat,0.0,2.0,650,Not Furnished,Puchong,3.0,
2015.0,1100,Condominium,0.0,1.0,430,Fully Furnished,Damansara Perdana,1.0,yes
2008.0,2800,Condominium,1.0,3.0,1422,Fully Furnished,Kota Damansara,4.0,yes
2020.0,800,Condominium,2.0,2.0,915,Partially Furnished,Kajang,3.0,
2022.0,1800,Service Residence,2.0,2.0,773,Fully Furnished,Cheras,3.0,yes
2016.0,1050,Condominium,2.0,2.0,1000,Partially Furnished,Semenyih,3.0,no
2014.0,1300,Service Residence,1.0,2.0,750,Fully Furnished,Seri Kembangan,3.0,yes
2015.0,1300,Condominium,0.0,1.0,850,Partially Furnished,Damansara Perdana,1.0,yes
2005.0,1100,Condominium,1.0,2.0,1200,Not Furnished,Seri Kembangan,3.0,
2002.0,1500,Condominium,1.0,2.0,996,Fully Furnished,Subang Jaya,3.0,yes
2007.0,1000,Apartment,1.0,2.0,1000,Partially Furnished,Kajang,3.0,no
2001.0,1100,Condominium,1.0,2.0,1020,Not Furnished,Kajang,3.0,
2017.0,1200,Service Residence,0.0,3.0,1055,Partially Furnished,Bangi,3.0,
2021.0,1600,Condominium,2.0,2.0,1200,Partially Furnished,Kajang,3.0,yes
2011.0,1400,Condominium,0.0,2.0,950,Partially Furnished,Batu Caves,3.0,
2012.0,1500,Condominium,2.0,2.0,1110,Partially Furnished,Puchong,3.0,
2022.0,1300,Service Residence,2.0,1.0,657,Not Furnished,Kota Kemuning,2.0,
